"workbook","sheet","row","column","displayed_value","raw_value","formula","number_format"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","15","4","10.6","10.6264709280693","10.6264709280693","0.0"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","15","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","15","6","852","852","852","0"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","15","7","106","105.65","105.65","0"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","15","8","28.19","28.19","28.19","General"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","15","9","0.49","0.490468208092486","0.490468208092486","0.00"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","15","10","20.1","20.1135825840038","20.1135825840038","0.0"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","15","11","71.5","71.5376434782609","71.5376434782609","0.0"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","15","12","64.3","64.2532913043478","64.2532913043478","0.0"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","15","13","1.36","1.36","1.36","0.00"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","15","14","0.36","0.36","0.36","General"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","15","21","1.31","1.30629277229309","1.30629277229309","0.00"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","15","22","0.92","0.915891647338867","0.915891647338867","0.00"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","16","3","30","30","30","General"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","16","4","7.4","7.40854451468134","7.40854451468134","0.0"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","16","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","16","6","528","528","528","0"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","16","7","91","90.7142857142857","90.7142857142857","0"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","16","8","28.76","28.76","28.76","General"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","16","9","0.59","0.586897196261682","0.586897196261682","0.00"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","16","10","12.8","12.8083989501312","12.8083989501312","0.0"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","16","11","72.1","72.1206831521739","72.1206831521739","0.0"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","16","12","56.7","56.7232703804348","56.7232703804348","0.0"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","16","13","0.40","0.4","0.4","0.00"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","16","14","0.36","0.36","0.36","General"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","16","21","1.28","1.28263580799103","1.28263580799103","0.00"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","16","22","0.58","0.579851150512695","0.579851150512695","0.00"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","17","3","31","31","31","General"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","17","4","10.9","10.8516803495842","10.8516803495842","0.0"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","17","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","17","6","711","710.666666666667","710.666666666667","0"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","17","7","98","97.75","97.75","0"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","17","8","28.89","28.89","28.89","General"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","17","9","0.55","0.552854166666667","0.552854166666667","0.00"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","17","10","14.4","14.4245524296675","14.4245524296675","0.0"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","17","11","71.3","71.285972826087","71.285972826087","0.0"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","17","12","62.7","62.7149619565217","62.7149619565217","0.0"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","17","13","1.32","1.32","1.32","0.00"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","17","14","0.72","0.72","0.72","General"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","17","21","1.10","1.1","1.1","0.00"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","17","22","0.77","0.767736375331879","0.767736375331879","0.00"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","18","3","32","32","32","General"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","18","4","10.8","10.8204247024558","10.8204247024558","0.0"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","18","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","18","6","745","745.333333333333","745.333333333333","0"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","18","7","110","109.95","109.95","0"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","18","8","27.88","27.88","27.88","General"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","18","9","0.50","0.504335443037975","0.504335443037975","0.00"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","18","10","18.5","18.5084129149613","18.5084129149613","0.0"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","18","11","71.7","71.7064230978261","71.7064230978261","0.0"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","18","12","63.0","62.9956706521739","62.9956706521739","0.0"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","18","13","1.60","1.6","1.6","0.00"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","18","14","0.24","0.24","0.24","General"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","18","15","125","125.381953392946","125.381953392946","0"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","18","16","60","60.0720271223174","60.0720271223174","0"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","18","17","<0,5","<0,5","<0,5","0.0"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","18","18","4","3.50073760904843","3.50073760904843","0"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","18","19","185","184.557809730156","184.557809730156","0"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","18","20","13","13.3027617780109","13.3027617780109","0"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","18","21","1.21","1.21136343479156","1.21136343479156","0.00"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","18","22","0.77","0.773101329803467","0.773101329803467","0.00"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","19","2","SUB-PLOT","SUB-PLOT","SUB-PLOT","General"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","19","3","NUMBER","NUMBER","NUMBER","General"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","20","2","0 N","0 N","0 N","General"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","20","3","18,22,26,30","18,22,26,30","18,22,26,30","General"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","20","21","1.32","1.32003421155152","=AVERAGE(U3:U18)","0.00"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","20","22","0.83","0.82595165297389","=AVERAGE(V3:V18)","0.00"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","21","2","100 N","100 N","100 N","General"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","21","3","19,23,27,31","19,23,27,31","19,23,27,31","General"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","22","2","160 N + FUNG","160 N + FUNG","160 N + FUNG","General"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","22","3","20,24,28,32","20,24,28,32","20,24,28,32","General"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","23","2","160 N + NO FUNG","160 N + NO FUNG","160 N + NO FUNG","General"
"MEDWATERICE DMP_CS1_ITALY_AWD_2019.xlsx","Yield+product","23","3","17,21,25,29","17,21,25,29","17,21,25,29","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","1","1","YIELD AND PRODUCT QUALITY","YIELD AND PRODUCT QUALITY","YIELD AND PRODUCT QUALITY","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","2","1","Date","Date","Date","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","2","2","Plot","Plot","Plot","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","2","3","Location","Location","Location","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","2","4","Rice grain yield at 14% humidity (t/ha)","Rice grain yield at 14% humidity (t/ha)","Rice grain yield at 14% humidity (t/ha)","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","2","5","Straw yield if sold (t/ha)","Straw yield if sold (t/ha)","Straw yield if sold (t/ha)","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","2","6","Yield comp
Nº panic/m2","Yield comp
Nº panic/m2","Yield comp
Nº panic/m2","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","2","7","Yield comp
Nº of grains by panicle","Yield comp
Nº of grains by panicle","Yield comp
Nº of grains by panicle","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","2","8","Yield comp
Weight of 1000 grains at 14% hum (g)","Yield comp
Weight of 1000 grains at 14% hum (g)","Yield comp
Weight of 1000 grains at 14% hum (g)","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","2","9","Yield comp Harvest Index
","Yield comp Harvest Index
","Yield comp Harvest Index
","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","2","10","Yield comp
Sterility (%)","Yield comp
Sterility (%)","Yield comp
Sterility (%)","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","2","11","Milled rice yield (%)","Milled rice yield (%)","Milled rice yield (%)","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","2","12","Head rice yield (%)","Head rice yield (%)","Head rice yield (%)","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","2","13","Yield comp
Chalkiness (%)","Yield comp
Chalkiness (%)","Yield comp
Chalkiness (%)","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","2","14","Yield comp
Damaged kernels (%)","Yield comp
Damaged kernels (%)","Yield comp
Damaged kernels (%)","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","2","15","As(III) μg kg-1","As(III) μg kg-1","As(III) μg kg-1","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","2","16","DMA(V) μg kg-1","DMA(V) μg kg-1","DMA(V) μg kg-1","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","2","17","MMA(V) μg kg-1","MMA(V) μg kg-1","MMA(V) μg kg-1","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","2","18","As(V) μg kg-1","As(V) μg kg-1","As(V) μg kg-1","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","2","19","As TOT μg kg-1","As TOT μg kg-1","As TOT μg kg-1","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","2","20","Cadmium of rice grain (μg kg-1)","Cadmium of rice grain (μg kg-1)","Cadmium of rice grain (μg kg-1)","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","2","21","N % content (grain)","N % content (grain)","N % content (grain)","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","2","22","N % content (straw)","N % content (straw)","N % content (straw)","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","3","1","10/8/2019","43746","43746","m/d/yyyy"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","3","2","CASTELLO D'AGOGNA","CASTELLO D'AGOGNA","CASTELLO D'AGOGNA","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","3","3","33","33","33","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","3","4","11.0","11.0149554070765","11.0149554070765","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","3","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","3","6","637","637.179487179487","637.179487179487","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","3","7","106","105.6","105.6","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","3","8","28.83","28.83","28.83","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","3","9","0.49","0.494122699386503","0.494122699386503","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","3","10","14.4","14.4412878787879","14.4412878787879","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","3","11","72.5","72.4677798913043","72.4677798913043","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","3","12","66.2","66.1827815217391","66.1827815217391","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","3","13","1.24","1.24","1.24","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","3","14","0.84","0.84","0.84","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","3","21","1.44","1.43634903430939","1.43634903430939","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","3","22","0.86","0.863394021987915","0.863394021987915","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","4","3","34","34","34","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","4","4","8.2","8.1670860194494","8.1670860194494","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","4","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","4","6","512","511.538461538461","511.538461538461","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","4","7","86","86.2272727272727","86.2272727272727","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","4","8","30.62","30.62","30.62","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","4","9","0.53","0.531544","0.531544","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","4","10","7.6","7.59093305218767","7.59093305218767","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","4","11","71.5","71.5250869565217","71.5250869565217","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","4","12","57.4","57.3532347826087","57.3532347826087","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","4","13","0.44","0.44","0.44","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","4","14","0.64","0.64","0.64","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","4","21","1.14","1.13991570472717","1.13991570472717","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","4","22","0.65","0.646451115608215","0.646451115608215","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","5","3","35","35","35","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","5","4","10.8","10.8090956854072","10.8090956854072","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","5","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","5","6","603","602.564102564103","602.564102564103","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","5","7","100","99.75","99.75","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","5","8","29.72","29.72","29.72","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","5","9","0.55","0.545816993464052","0.545816993464052","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","5","10","9.7","9.67418546365915","9.67418546365915","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","5","11","71.8","71.8385913043478","71.8385913043478","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","5","12","63.8","63.804347826087","63.804347826087","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","5","13","1.20","1.2","1.2","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","5","14","0.56","0.56","0.56","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","5","21","1.35","1.35012793540955","1.35012793540955","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","5","22","0.87","0.865318715572357","0.865318715572357","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","6","3","36","36","36","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","6","4","11.3","11.2705612189254","11.2705612189254","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","6","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","6","6","608","607.692307692308","607.692307692308","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","6","7","103","103.095238095238","103.095238095238","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","6","8","29.22","29.22","29.22","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","6","9","0.50","0.50309375","0.50309375","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","6","10","11.7","11.7321016166282","11.7321016166282","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","6","11","73.0","73.0311326086956","73.0311326086956","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","6","12","66.7","66.6792521739131","66.6792521739131","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","6","13","1.36","1.36","1.36","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","6","14","0.48","0.48","0.48","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","6","15","111","110.7448422805","110.7448422805","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","6","16","91","90.9491951691043","90.9491951691043","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","6","17","<0,5","<0,5","<0,5","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","6","18","3","3.39773242082238","3.39773242082238","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","6","19","200","199.960127591707","199.960127591707","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","6","20","6","5.57343572391552","5.57343572391552","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","6","21","1.39","1.38633906841278","1.38633906841278","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","6","22","0.85","0.846973240375519","0.846973240375519","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","7","3","37","37","37","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","7","4","9.6","9.63278102560558","9.63278102560558","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","7","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","7","6","532","532.051282051282","532.051282051282","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","7","7","115","115","115","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","7","8","28.93","28.93","28.93","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","7","9","0.52","0.515425675675676","0.515425675675676","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","7","10","12.0","12","12","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","7","11","72.8","72.7924385869565","72.7924385869565","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","7","12","66.4","66.3515418478261","66.3515418478261","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","7","13","1.12","1.12","1.12","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","7","14","0.44","0.44","0.44","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","7","21","1.33","1.32738029956818","1.32738029956818","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","7","22","0.71","0.708595812320709","0.708595812320709","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","8","3","38","38","38","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","8","4","8.2","8.20073888984416","8.20073888984416","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","8","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","8","6","604","603.846153846154","603.846153846154","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","8","7","99","99.2380952380952","99.2380952380952","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","8","8","29.83","29.83","29.83","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","8","9","0.54","0.543099173553719","0.543099173553719","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","8","10","6.6","6.57389635316699","6.57389635316699","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","8","11","72.1","72.1122782608696","72.1122782608696","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","8","12","59.5","59.5316869565217","59.5316869565217","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","8","13","0.40","0.4","0.4","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","8","14","0.28","0.28","0.28","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","8","21","1.17","1.17007863521576","1.17007863521576","0.00"
