"year","treatment","sheet","row","column","cell","text"
"2020","AWD","Groundwater","3","15","O3","-"
"2020","AWD","Groundwater","3","17","Q3","0.000"
"2020","AWD","Groundwater","3","18","R3","1/0/1900"
"2020","AWD","Groundwater","3","19","S3","0.155"
"2020","AWD","Groundwater","3","20","T3","0.377"
"2020","AWD","Groundwater","3","21","U3","1/11/1900"
"2020","AWD","Groundwater","3","22","V3","9.045"
"2020","AWD","Groundwater","3","23","W3","0.437"
"2020","AWD","Groundwater","3","24","X3","1/0/1900"
"2020","AWD","Groundwater","3","25","Y3","2.670"
"2020","AWD","Groundwater","3","26","Z3","< LOQ"
"2020","AWD","Groundwater","3","27","AA3","< LOQ"
"2020","AWD","Groundwater","3","28","AB3","< LOQ"
"2020","AWD","Groundwater","3","29","AC3","< LOQ"
"2020","AWD","Groundwater","3","36","AJ3","1/0/1900"
"2020","AWD","Groundwater","3","37","AK3","< LOQ"
"2020","AWD","Groundwater","3","38","AL3","< LOQ"
"2020","AWD","Groundwater","3","39","AM3","< LOQ"
"2020","AWD","Groundwater","3","40","AN3","< LOQ"
"2020","AWD","Groundwater","3","41","AO3","< LOQ"
"2020","AWD","Groundwater","4","1","A4","4/24/2020"
"2020","AWD","Groundwater","4","2","B4","-14"
"2020","AWD","Groundwater","5","1","A5","4/25/2020"
"2020","AWD","Groundwater","5","2","B5","-13"
"2020","AWD","Groundwater","6","1","A6","4/26/2020"
"2020","AWD","Groundwater","6","2","B6","-12"
"2020","AWD","Groundwater","7","1","A7","4/27/2020"
"2020","AWD","Groundwater","7","2","B7","-11"
"2020","AWD","Groundwater","8","1","A8","4/28/2020"
"2020","AWD","Groundwater","8","2","B8","-10"
"2020","AWD","Groundwater","9","1","A9","4/29/2020"
"2020","AWD","Groundwater","9","2","B9","-9"
"2020","AWD","Groundwater","10","1","A10","4/30/2020"
"2020","AWD","Groundwater","10","2","B10","-8"
"2020","AWD","Groundwater","11","1","A11","5/1/2020"
"2020","AWD","Groundwater","11","2","B11","-7"
"2020","AWD","Groundwater","12","1","A12","5/2/2020"
"2020","AWD","Groundwater","12","2","B12","-6"
"2020","AWD","Groundwater","13","1","A13","5/3/2020"
"2020","AWD","Groundwater","13","2","B13","-5"
"2020","AWD","Groundwater","14","1","A14","5/4/2020"
"2020","AWD","Groundwater","14","2","B14","-4"
"2020","AWD","Groundwater","14","9","I14","1/4/1900"
"2020","AWD","Groundwater","14","10","J14","5.330"
"2020","AWD","Groundwater","14","11","K14","< LOQ"
"2020","AWD","Groundwater","14","12","L14","1/0/1900"
"2020","AWD","Groundwater","14","13","M14","0.713"
"2020","AWD","Groundwater","14","14","N14","0.162"
"2020","AWD","Groundwater","14","15","O14","< LOQ"
"2020","AWD","Groundwater","14","16","P14","0.076"
"2020","AWD","Groundwater","14","17","Q14","0.000"
"2020","AWD","Groundwater","14","18","R14","1/20/1900"
"2020","AWD","Groundwater","14","19","S14","0.150"
"2020","AWD","Groundwater","14","20","T14","0.168"
"2020","AWD","Groundwater","14","21","U14","1/25/1900"
"2020","AWD","Groundwater","14","22","V14","6.269"
"2020","AWD","Groundwater","14","23","W14","0.330"
"2020","AWD","Groundwater","14","24","X14","1/2/1900"
"2020","AWD","Groundwater","14","25","Y14","0.408"
"2020","AWD","Groundwater","14","26","Z14","< LOQ"
"2020","AWD","Groundwater","14","27","AA14","< LOQ"
"2020","AWD","Groundwater","14","28","AB14","< LOQ"
"2020","AWD","Groundwater","14","29","AC14","< LOQ"
"2020","AWD","Groundwater","14","36","AJ14","< LOQ"
"2020","AWD","Groundwater","14","37","AK14","< LOQ"
"2020","AWD","Groundwater","14","38","AL14","0.016"
"2020","AWD","Groundwater","14","39","AM14","< LOQ"
"2020","AWD","Groundwater","14","40","AN14","< LOQ"
"2020","AWD","Groundwater","14","41","AO14","< LOQ"
"2020","AWD","Groundwater","15","1","A15","5/5/2020"
"2020","AWD","Groundwater","15","2","B15","-3"
"2020","AWD","Irrig","1","1","A1","IRRIGATION"
"2020","AWD","Irrig","2","1","A2","Date"
"2020","AWD","Irrig","2","2","B2","Days after sowing"
"2020","AWD","Irrig","2","3","C2","Irrig inflow (mm)
E3 (Flowmeter at inlet)"
"2020","AWD","Irrig","2","4","D2","Irrig outflow (mm)
 U1 (flowmeter at outlet)"
"2020","AWD","Irrig","2","5","E2","Irrig water ponding water level in the field (mm)"
"2020","AWD","Irrig","2","6","F2","Sampling point for nutrients (N, P, K) and pesticides (MCPA, Clomazone) analysis                                                                                                                                                                                                                                                              E(in): irrigation inlet                                                                                                                                                                                                                                                                                                  U(out): irrigation outlet"
"2020","AWD","Irrig","2","7","G2","Arsenic (mg/L)"
"2020","AWD","Irrig","2","8","H2","Cadmium (mg/L)"
"2020","AWD","Irrig","2","9","I2","N-NO3 (mg/l)"
"2020","AWD","Irrig","2","10","J2","N-NO2 (mg/l)"
"2020","AWD","Irrig","2","11","K2","N-UREA (mg/l)"
"2020","AWD","Irrig","2","12","L2","N-NH3 (mg/l)"
"2020","AWD","Irrig","2","13","M2","N-TOT (mg/l)"
"2020","AWD","Irrig","2","14","N2","P-PO4 (mg/l)"
"2020","AWD","Irrig","2","15","O2","K (mg/l)"
"2020","AWD","Irrig","2","16","P2","Pesticides content: MCPA (µg/L) outflow (U3)"
"2020","AWD","Irrig","2","17","Q2","Pesticides content: Clomazone (µg/L) outflow (U3)"
"2020","AWD","Irrig","2","18","R2","Pesticides content: MCPA (µg/L) inflow (E1)"
"2020","AWD","Irrig","2","19","S2","Pesticides content: Clomazone (µg/L) inflow (E1)"
"2020","AWD","Irrig","3","1","A3","5/6/2020"
"2020","AWD","Irrig","3","3","C3","0.00"
"2020","AWD","Irrig","3","4","D3","0.00"
"2020","AWD","Irrig","3","5","E3","0.00"
"2020","AWD","Irrig","4","1","A4","5/7/2020"
"2020","AWD","Irrig","4","3","C4","163.00"
"2020","AWD","Irrig","4","4","D4","0.00"
"2020","AWD","Irrig","4","5","E4","72.03"
"2020","AWD","Irrig","4","6","F4","E"
"2020","AWD","Irrig","4","9","I4","6.77"
"2020","AWD","Irrig","4","10","J4","0.1490819"
"2020","AWD","Irrig","4","11","K4","0.1377092"
"2020","AWD","Irrig","4","12","L4","2.03"
"2020","AWD","Irrig","4","13","M4","9.0867911"
"2020","AWD","Irrig","4","14","N4","<LOQ"
"2020","AWD","Irrig","4","15","O4","0.372"
"2020","AWD","Irrig","5","1","A5","5/8/2020"
"2020","AWD","Irrig","5","2","B5","0"
"2020","AWD","Irrig","5","3","C5","46.48"
"2020","AWD","Irrig","5","4","D5","0.00"
"2020","AWD","Irrig","5","5","E5","93.09"
"2020","AWD","Irrig","6","1","A6","5/9/2020"
"2020","AWD","Irrig","6","2","B6","1"
"2020","AWD","Irrig","6","3","C6","35.03"
"2020","AWD","Irrig","6","4","D6","0.00"
"2020","AWD","Irrig","6","5","E6","89.82"
"2020","AWD","Irrig","7","1","A7","5/10/2020"
"2020","AWD","Irrig","7","2","B7","2"
"2020","AWD","Irrig","7","3","C7","37.59"
"2020","AWD","Irrig","7","4","D7","0.00"
"2020","AWD","Irrig","7","5","E7","92.44"
"2020","AWD","Irrig","8","1","A8","5/11/2020"
"2020","AWD","Irrig","8","2","B8","3"
"2020","AWD","Irrig","8","3","C8","30.13"
"2020","AWD","Irrig","8","4","D8","10.92"
"2020","AWD","Irrig","8","5","E8","93.31"
"2020","AWD","Irrig","9","1","A9","5/12/2020"
"2020","AWD","Irrig","9","2","B9","4"
"2020","AWD","Irrig","9","3","C9","26.89"
"2020","AWD","Irrig","9","4","D9","7.68"
"2020","AWD","Irrig","9","5","E9","87.27"
"2020","AWD","Irrig","10","1","A10","5/13/2020"
"2020","AWD","Irrig","10","2","B10","5"
"2020","AWD","Irrig","10","3","C10","38.10"
"2020","AWD","Irrig","10","4","D10","10.05"
"2020","AWD","Irrig","10","5","E10","93.71"
"2020","AWD","Irrig","11","1","A11","5/14/2020"
"2020","AWD","Irrig","11","2","B11","6"
"2020","AWD","Irrig","11","3","C11","24.02"
"2020","AWD","Irrig","11","4","D11","17.08"
"2020","AWD","Irrig","11","5","E11","143.53"
"2020","AWD","Irrig","12","1","A12","5/15/2020"
"2020","AWD","Irrig","12","2","B12","7"
"2020","AWD","Irrig","12","3","C12","0.01"
"2020","AWD","Irrig","12","4","D12","160.00"
"2020","AWD","Irrig","12","5","E12","0.00"
"2020","AWD","Irrig","12","6","F12","U1"
"2020","AWD","Irrig","12","9","I12","2.31"
"2020","AWD","Irrig","12","10","J12","0.149"
"2020","AWD","Irrig","12","11","K12","<LOQ"
"2020","AWD","Irrig","12","12","L12","0.276"
"2020","AWD","Irrig","12","13","M12","2.74"
"2020","AWD","Irrig","12","14","N12","0.20"
"2020","AWD","Irrig","12","15","O12","<LOQ"
"2020","AWD","Irrig","12","16","P12","0.04"
"2020","AWD","Irrig","12","17","Q12","0.15"
"2020","AWD","Irrig","13","1","A13","5/16/2020"
"2020","AWD","Irrig","13","2","B13","8"
"2020","AWD","Irrig","13","3","C13","0.00"
"2020","AWD","Irrig","13","4","D13","0.67"
"2020","AWD","Irrig","13","5","E13","0.00"
"2020","AWD","Irrig","14","1","A14","5/17/2020"
"2020","AWD","Irrig","14","2","B14","9"
"2020","AWD","Irrig","14","3","C14","0.00"
"2020","AWD","Irrig","14","4","D14","0.00"
"2020","AWD","Irrig","14","5","E14","0.00"
"2020","AWD","Irrig","15","1","A15","5/18/2020"
"2020","AWD","Irrig","15","2","B15","10"
"2020","AWD","Irrig","15","3","C15","0.00"
"2020","AWD","Irrig","15","4","D15","0.00"
"2020","AWD","Irrig","15","5","E15","0.00"
"2020","AWD","Managem oper","1","1","A1","SOIL, CROP AND IRRIGATION MANAGEMENT OPERATIONS"
"2020","AWD","Managem oper","2","1","A2","Year and plot"
"2020","AWD","Managem oper","2","2","B2","-"
"2020","AWD","Managem oper","2","3","C2","2020 Castello d'Agogna"
"2020","AWD","Managem oper","3","1","A3","Puddling"
"2020","AWD","Managem oper","3","2","B3","Date"
"2020","AWD","Managem oper","4","2","B4","Depth"
"2020","AWD","Managem oper","5","1","A5","Ploughing"
"2020","AWD","Managem oper","5","2","B5","Date"
"2020","AWD","Managem oper","5","3","C5","4/1/2020"
"2020","AWD","Managem oper","6","2","B6","Depth (cm)"
"2020","AWD","Managem oper","6","3","C6","25"
"2020","AWD","Managem oper","7","1","A7","Levelling"
"2020","AWD","Managem oper","7","2","B7","Date"
"2020","AWD","Managem oper","7","3","C7","4/6/2020"
"2020","AWD","Managem oper","8","2","B8","Technique"
"2020","AWD","Managem oper","8","3","C8","Laser"
"2020","AWD","Managem oper","9","1","A9","Harrowing 1"
"2020","AWD","Managem oper","9","2","B9","Date"
"2020","AWD","Managem oper","9","3","C9","5/5/2020"
"2020","AWD","Managem oper","10","2","B10","Depth (cm)"
"2020","AWD","Managem oper","10","3","C10","10"
"2020","AWD","Managem oper","11","1","A11","Sowing"
"2020","AWD","Managem oper","11","2","B11","Date"
"2020","AWD","Managem oper","11","3","C11","5/8/2020"
"2020","AWD","Managem oper","12","2","B12","Variety"
"2020","AWD","Managem oper","12","3","C12","Centauro"
"2020","AWD","Managem oper","13","2","B13","Rate (kg/ha)"
"2020","AWD","Managem oper","13","3","C13","150"
"2020","AWD","Managem oper","14","1","A14","Fertilization base"
"2020","AWD","Managem oper","14","2","B14","Date"
"2020","AWD","Managem oper","14","3","C14","5/5/2020"
"2020","AWD","Managem oper","15","2","B15","N (kg/ha)"
"2020","AWD","Managem oper","15","3","C15","0 kg/ha for 0 N thesys                                                    
40 kg/ha (40% of N application) for 100 N thesys 
64 kg/ha (40% of N application) for 160 N thesys"
"2020","AWD","Other water","1","1","A1","OTHER WATER (OR NUTRIENT, OR PESTICIDE) BALANCE COMPONENTS"
"2020","AWD","Other water","2","1","A2","Date"
"2020","AWD","Other water","2","2","B2","Days after sowing"
"2020","AWD","Other water","2","3","C2","Qin (mm)"
"2020","AWD","Other water","2","4","D2","Qout (mm)"
"2020","AWD","Other water","2","5","E2","h_lev (mm)"
"2020","AWD","Other water","2","6","F2","Rain(mm)"
"2020","AWD","Other water","2","7","G2","ETc_Adj(mm)"
"2020","AWD","Other water","2","8","H2","Delta_L (mm)"
"2020","AWD","Other water","2","9","I2","Delta_S (mm)"
"2020","AWD","Other water","2","10","J2","Perc_Bal (mm)"
"2020","AWD","Other water","2","11","K2","Qnet_meas (mm)"
"2020","AWD","Other water","2","12","L2","Perc_MODEL_havier_soil_zone (mm)"
"2020","AWD","Other water","2","14","N2","Qin (mm) and Qout (mm) are the irrigation fluxes (L/s average in the day) entering and exiting the parcel through the irrigation inlet and outlet, divided by the parcel surface (1400.30 m2). Fluxes are corrected when clear affected by errors (see paper MEDWATERICE for better explanations)."
"2020","AWD","Other water","3","1","A3","5/6/2020"
"2020","AWD","Other water","3","3","C3","0.00"
"2020","AWD","Other water","3","4","D3","0.00"
"2020","AWD","Other water","3","5","E3","0.00"
"2020","AWD","Other water","3","6","F3","0.00"
"2020","AWD","Other water","3","7","G3","1.72"
"2020","AWD","Other water","3","8","H3","0.00"
"2020","AWD","Other water","3","9","I3","-1.72"
"2020","AWD","Other water","3","10","J3","0.000"
"2020","AWD","Other water","3","11","K3","0.00"
"2020","AWD","Other water","3","12","L3","0.00000"
"2020","AWD","Other water","3","14","N3","h_lev (mm) is the measured ponding water level in the parcel (average value during the day)"
"2020","AWD","Other water","4","1","A4","5/7/2020"
"2020","AWD","Other water","4","3","C4","163.00"
"2020","AWD","Other water","4","4","D4","0.00"
"2020","AWD","Other water","4","5","E4","72.03"
"2020","AWD","Other water","4","6","F4","0.00"
"2020","AWD","Other water","4","7","G4","3.43"
"2020","AWD","Other water","4","8","H4","72.03"
"2020","AWD","Other water","4","9","I4","69.30"
"2020","AWD","Other water","4","10","J4","18.246"
"2020","AWD","Other water","4","11","K4","163.00"
"2020","AWD","Other water","4","12","L4","3.91873"
"2020","AWD","Other water","4","14","N4","Rain and ETc_Adj pasted here from sheets perc_mm and ET_mm to allow an easier comparison"
"2020","AWD","Other water","5","1","A5","5/8/2020"
"2020","AWD","Other water","5","2","B5","0"
"2020","AWD","Other water","5","3","C5","46.48"
"2020","AWD","Other water","5","4","D5","0.00"
"2020","AWD","Other water","5","5","E5","93.09"
"2020","AWD","Other water","5","6","F5","0.00"
"2020","AWD","Other water","5","7","G5","5.79"
"2020","AWD","Other water","5","8","H5","21.06"
"2020","AWD","Other water","5","9","I5","0.00"
"2020","AWD","Other water","5","10","J5","19.632"
"2020","AWD","Other water","5","11","K5","46.48"
"2020","AWD","Other water","5","12","L5","8.36196"
"2020","AWD","Other water","5","14","N5","Delta L (mm) daily change in ponding water storage computed at the end of the day [end of day(i) - end of day(i-1)]"
"2020","AWD","Other water","6","1","A6","5/9/2020"
"2020","AWD","Other water","6","2","B6","1"
"2020","AWD","Other water","6","3","C6","35.03"
"2020","AWD","Other water","6","4","D6","0.00"
"2020","AWD","Other water","6","5","E6","89.82"
"2020","AWD","Other water","6","6","F6","0.00"
"2020","AWD","Other water","6","7","G6","6.61"
"2020","AWD","Other water","6","8","H6","-3.27"
"2020","AWD","Other water","6","9","I6","0.00"
"2020","AWD","Other water","6","10","J6","31.682"
"2020","AWD","Other water","6","11","K6","35.03"
"2020","AWD","Other water","6","12","L6","8.57557"
"2020","AWD","Other water","6","14","N6","Delta S (mm) daily change in water stored within the soil layer above the LCL (Less Conductive Layer) computed at the end of the day [end of day(i) - end of day(i-1)]"
"2020","AWD","Other water","7","1","A7","5/10/2020"
"2020","AWD","Other water","7","2","B7","2"
"2020","AWD","Other water","7","3","C7","37.59"
"2020","AWD","Other water","7","4","D7","0.00"
"2020","AWD","Other water","7","5","E7","92.44"
"2020","AWD","Other water","7","6","F7","4.00"
"2020","AWD","Other water","7","7","G7","4.51"
"2020","AWD","Other water","7","8","H7","2.63"
"2020","AWD","Other water","7","9","I7","0.00"
"2020","AWD","Other water","7","10","J7","34.451"
"2020","AWD","Other water","7","11","K7","37.59"
"2020","AWD","Other water","7","12","L7","10.35764"
"2020","AWD","Other water","7","14","N7","Qnet_meas (mm) is the net irrigation (i.e. Qin-Qout) obtained by the measured Qin and Qout (mm)"
"2020","AWD","Other water","8","1","A8","5/11/2020"
"2020","AWD","Other water","8","2","B8","3"
"2020","AWD","Other water","8","3","C8","30.13"
"2020","AWD","Other water","8","4","D8","10.92"
"2020","AWD","Other water","8","5","E8","93.31"
"2020","AWD","Other water","8","6","F8","21.20"
"2020","AWD","Other water","8","7","G8","1.39"
"2020","AWD","Other water","8","8","H8","0.86"
"2020","AWD","Other water","8","9","I8","0.00"
"2020","AWD","Other water","8","10","J8","38.154"
"2020","AWD","Other water","8","11","K8","19.20"
"2020","AWD","Other water","8","12","L8","11.12631"
"2020","AWD","Other water","8","14","N8","Qnet_MODEL (mm) is the net irrigation (i.e. Qin-Qout) obtained by inverting the distributed Darcy model (i.e. it is the net water supply needed to close the balance; once the soil characteristics have been calibrated and Perc_MODEL has been simulated)"
"2020","AWD","Other water","9","1","A9","5/12/2020"
"2020","AWD","Other water","9","2","B9","4"
"2020","AWD","Other water","9","3","C9","26.89"
"2020","AWD","Other water","9","4","D9","7.68"
"2020","AWD","Other water","9","5","E9","87.27"
"2020","AWD","Other water","9","6","F9","0.00"
"2020","AWD","Other water","9","7","G9","4.39"
"2020","AWD","Other water","9","8","H9","-6.03"
"2020","AWD","Other water","9","9","I9","0.00"
"2020","AWD","Other water","9","10","J9","20.852"
"2020","AWD","Other water","9","11","K9","19.21"
"2020","AWD","Other water","9","12","L9","11.02946"
"2020","AWD","Other water","9","14","N9","Perc_MODEL (mm) is the percolation under the LCL (Less Conductive Layer, also called hardpan, usually located under the plugged horizon), modelled with the distributed Darcy model (see MEDWATERICE paper for better explanations)."
"2020","AWD","Other water","10","1","A10","5/13/2020"
"2020","AWD","Other water","10","2","B10","5"
"2020","AWD","Other water","10","3","C10","38.10"
"2020","AWD","Other water","10","4","D10","10.05"
"2020","AWD","Other water","10","5","E10","93.71"
"2020","AWD","Other water","10","6","F10","3.00"
"2020","AWD","Other water","10","7","G10","0.68"
"2020","AWD","Other water","10","8","H10","6.44"
"2020","AWD","Other water","10","9","I10","0.00"
"2020","AWD","Other water","10","10","J10","23.932"
"2020","AWD","Other water","10","11","K10","28.05"
"2020","AWD","Other water","10","12","L10","10.90304"
"2020","AWD","Other water","10","14","N10","Perc_Bal (mm) percolation obtained from the water balance (Qnet_meas +Rain -Etc_Adj -Delta_L -Delta_S)"
"2020","AWD","Other water","11","1","A11","5/14/2020"
"2020","AWD","Other water","11","2","B11","6"
"2020","AWD","Other water","11","3","C11","24.02"
"2020","AWD","Other water","11","4","D11","17.08"
"2020","AWD","Other water","11","5","E11","143.53"
"2020","AWD","Other water","11","6","F11","56.00"
"2020","AWD","Other water","11","7","G11","3.92"
"2020","AWD","Other water","11","8","H11","49.82"
"2020","AWD","Other water","11","9","I11","0.00"
"2020","AWD","Other water","11","10","J11","9.191"
"2020","AWD","Other water","11","11","K11","6.94"
"2020","AWD","Other water","11","12","L11","10.94773"
"2020","AWD","Other water","11","14","N11","Perc_MODEL_havier_soil (mm) percolation obtained by the distributed Darcy model considering only the zone having low Ks (Ks is obtained by calibration, objective was a proxy of the difference between Qnet_model and Qnet_meas)"
"2020","AWD","Other water","12","1","A12","5/15/2020"
"2020","AWD","Other water","12","2","B12","7"
"2020","AWD","Other water","12","3","C12","0.01"
"2020","AWD","Other water","12","4","D12","160.00"
"2020","AWD","Other water","12","5","E12","0.00"
"2020","AWD","Other water","12","6","F12","23.60"
"2020","AWD","Other water","12","7","G12","3.27"
"2020","AWD","Other water","12","8","H12","-143.53"
"2020","AWD","Other water","12","9","I12","-16.48"
"2020","AWD","Other water","12","10","J12","20.344"
"2020","AWD","Other water","12","11","K12","-160.00"
"2020","AWD","Other water","12","12","L12","7.31019"
"2020","AWD","Other water","13","1","A13","5/16/2020"
"2020","AWD","Other water","13","2","B13","8"
"2020","AWD","Other water","13","3","C13","0.00"
"2020","AWD","Other water","13","4","D13","0.67"
"2020","AWD","Other water","13","5","E13","0.00"
"2020","AWD","Other water","13","6","F13","1.40"
"2020","AWD","Other water","13","7","G13","1.21"
"2020","AWD","Other water","13","8","H13","0.00"
"2020","AWD","Other water","13","9","I13","-0.48"
"2020","AWD","Other water","13","10","J13","0.000"
"2020","AWD","Other water","13","11","K13","-0.67"
"2020","AWD","Other water","13","12","L13","0.00030"
"2020","AWD","Other water","13","14","N13","Entire parcel surface"
"2020","AWD","Other water","13","15","O13","1400.26"
"2020","AWD","Other water","13","16","P13","m2"
"2020","AWD","Other water","14","1","A14","5/17/2020"
"2020","AWD","Other water","14","2","B14","9"
"2020","AWD","Other water","14","3","C14","0.00"
"2020","AWD","Other water","14","4","D14","0.00"
"2020","AWD","Other water","14","5","E14","0.00"
"2020","AWD","Other water","14","6","F14","4.00"
"2020","AWD","Other water","14","7","G14","1.32"
"2020","AWD","Other water","14","8","H14","0.00"
"2020","AWD","Other water","14","9","I14","2.68"
"2020","AWD","Other water","14","10","J14","0.000"
"2020","AWD","Other water","14","11","K14","0.00"
"2020","AWD","Other water","14","12","L14","0.00000"
"2020","AWD","Other water","14","14","N14","Havier soil zone within the parcel"
"2020","AWD","Other water","14","15","O14","1169.73"
"2020","AWD","Other water","14","16","P14","m2"
"2020","AWD","Other water","15","1","A15","5/18/2020"
"2020","AWD","Other water","15","2","B15","10"
"2020","AWD","Other water","15","3","C15","0.00"
"2020","AWD","Other water","15","4","D15","0.00"
"2020","AWD","Other water","15","5","E15","0.00"
"2020","AWD","Other water","15","6","F15","0.00"
"2020","AWD","Other water","15","7","G15","1.88"
"2020","AWD","Other water","15","8","H15","0.00"
"2020","AWD","Other water","15","9","I15","-1.88"
"2020","AWD","Other water","15","10","J15","0.000"
"2020","AWD","Other water","15","11","K15","0.00"
"2020","AWD","Other water","15","12","L15","0.00000"
"2020","AWD","Yield+product","1","1","A1","YIELD AND PRODUCT QUALITY"
"2020","AWD","Yield+product","2","1","A2","Date"
"2020","AWD","Yield+product","2","2","B2","Plot"
"2020","AWD","Yield+product","2","3","C2","Location"
"2020","AWD","Yield+product","2","4","D2","Rice grain yield at 14% humidity (t/ha)"
"2020","AWD","Yield+product","2","5","E2","Straw yield if sold (t/ha)"
"2020","AWD","Yield+product","2","6","F2","Yield comp
Nº panic/m2"
"2020","AWD","Yield+product","2","7","G2","Yield comp
Nº of grains by panicle"
"2020","AWD","Yield+product","2","8","H2","Yield comp
Weight of 1000 grains at 14% hum (g)"
"2020","AWD","Yield+product","2","9","I2","Yield comp Harvest Index
"
"2020","AWD","Yield+product","2","10","J2","Yield comp
Sterility (%)"
"2020","AWD","Yield+product","2","11","K2","Milled rice yield (%)"
"2020","AWD","Yield+product","2","12","L2","Head rice yield (%)"
"2020","AWD","Yield+product","2","13","M2","Yield comp
Chalkiness (%)"
"2020","AWD","Yield+product","2","14","N2","Yield comp
Damaged kernels (%)"
"2020","AWD","Yield+product","2","15","O2","As(III) μg kg-1"
"2020","AWD","Yield+product","2","16","P2","DMA(V) μg kg-1"
"2020","AWD","Yield+product","2","17","Q2","MMA(V) μg kg-1"
"2020","AWD","Yield+product","2","18","R2","As(V) μg kg-1"
"2020","AWD","Yield+product","2","19","S2","As TOT μg kg-1"
"2020","AWD","Yield+product","2","20","T2","Cadmium of rice grain (μg kg-1)"
"2020","AWD","Yield+product","2","21","U2","N % content (grain)"
"2020","AWD","Yield+product","2","22","V2","N % content (straw)"
"2020","AWD","Yield+product","3","1","A3","FROM  17/09/2020 TO 30/9/2020"
"2020","AWD","Yield+product","3","2","B3","CASTELLO D'AGOGNA"
"2020","AWD","Yield+product","3","3","C3","1"
"2020","AWD","Yield+product","3","4","D3","12.7"
"2020","AWD","Yield+product","3","5","E3","-"
"2020","AWD","Yield+product","3","6","F3","556"
"2020","AWD","Yield+product","3","7","G3","108"
"2020","AWD","Yield+product","3","8","H3","27.4"
"2020","AWD","Yield+product","3","9","I3","0.55"
"2020","AWD","Yield+product","3","10","J3","14.3"
"2020","AWD","Yield+product","3","11","K3","71.9"
"2020","AWD","Yield+product","3","12","L3","67.5"
"2020","AWD","Yield+product","3","13","M3","4.80"
"2020","AWD","Yield+product","3","14","N3","3.00"
"2020","AWD","Yield+product","4","3","C4","2"
"2020","AWD","Yield+product","4","4","D4","7.73"
"2020","AWD","Yield+product","4","5","E4","-"
"2020","AWD","Yield+product","4","6","F4","536"
"2020","AWD","Yield+product","4","7","G4","112"
"2020","AWD","Yield+product","4","8","H4","29.4"
"2020","AWD","Yield+product","4","9","I4","0.54"
"2020","AWD","Yield+product","4","10","J4","9.44"
"2020","AWD","Yield+product","4","11","K4","71.9"
"2020","AWD","Yield+product","4","12","L4","65.5"
"2020","AWD","Yield+product","4","13","M4","3.64"
"2020","AWD","Yield+product","4","14","N4","1.12"
"2020","AWD","Yield+product","5","3","C5","3"
"2020","AWD","Yield+product","5","4","D5","10.7"
"2020","AWD","Yield+product","5","5","E5","-"
"2020","AWD","Yield+product","5","6","F5","699"
"2020","AWD","Yield+product","5","7","G5","114"
"2020","AWD","Yield+product","5","8","H5","28.2"
"2020","AWD","Yield+product","5","9","I5","0.56"
"2020","AWD","Yield+product","5","10","J5","11.6"
"2020","AWD","Yield+product","5","11","K5","71.8"
"2020","AWD","Yield+product","5","12","L5","67.8"
"2020","AWD","Yield+product","5","13","M5","5.04"
"2020","AWD","Yield+product","5","14","N5","1.34"
"2020","AWD","Yield+product","6","3","C6","4"
"2020","AWD","Yield+product","6","4","D6","11.3"
"2020","AWD","Yield+product","6","5","E6","-"
"2020","AWD","Yield+product","6","6","F6","692"
"2020","AWD","Yield+product","6","7","G6","117"
"2020","AWD","Yield+product","6","8","H6","28.1"
"2020","AWD","Yield+product","6","9","I6","0.53"
"2020","AWD","Yield+product","6","10","J6","11.2"
"2020","AWD","Yield+product","6","11","K6","71.5"
"2020","AWD","Yield+product","6","12","L6","67.2"
"2020","AWD","Yield+product","6","13","M6","4.44"
"2020","AWD","Yield+product","6","14","N6","3.26"
"2020","AWD","Yield+product","6","15","O6","199"
"2020","AWD","Yield+product","6","16","P6","68"
"2020","AWD","Yield+product","6","17","Q6","<0,5"
"2020","AWD","Yield+product","6","18","R6","4.4"
"2020","AWD","Yield+product","6","19","S6","271"
"2020","AWD","Yield+product","6","20","T6","2.0"
"2020","AWD","Yield+product","7","3","C7","5"
"2020","AWD","Yield+product","7","4","D7","10.4"
"2020","AWD","Yield+product","7","5","E7","-"
"2020","AWD","Yield+product","7","6","F7","624"
"2020","AWD","Yield+product","7","7","G7","106"
"2020","AWD","Yield+product","7","8","H7","28.2"
"2020","AWD","Yield+product","7","9","I7","0.55"
"2020","AWD","Yield+product","7","10","J7","20.0"
"2020","AWD","Yield+product","7","11","K7","71.9"
"2020","AWD","Yield+product","7","12","L7","67.2"
"2020","AWD","Yield+product","7","13","M7","6.40"
"2020","AWD","Yield+product","7","14","N7","0.48"
"2020","AWD","Yield+product","8","3","C8","6"
"2020","AWD","Yield+product","8","4","D8","6.46"
"2020","AWD","Yield+product","8","5","E8","-"
"2020","AWD","Yield+product","8","6","F8","656"
"2020","AWD","Yield+product","8","7","G8","112"
"2020","AWD","Yield+product","8","8","H8","29.0"
"2020","AWD","Yield+product","8","9","I8","0.55"
"2020","AWD","Yield+product","8","10","J8","9.24"
"2020","AWD","Yield+product","8","11","K8","71.9"
"2020","AWD","Yield+product","8","12","L8","64.2"
"2020","AWD","Yield+product","8","13","M8","3.32"
"2020","AWD","Yield+product","8","14","N8","1.20"
"2020","AWD","Yield+product","9","3","C9","7"
"2020","AWD","Yield+product","9","4","D9","10.9"
"2020","AWD","Yield+product","9","5","E9","-"
